 ,Label,Area,X,Y,XM,YM,Major,Minor,Angle,Circ.,AR,Round,Solidity
6625,5_8p4_28p68:slice:409,979,694.372,117.953,694.372,117.953,66.872,18.640,78.607,0.480,3.588,0.279,0.897
6626,5_8p4_28p68:slice:409,1238,107.679,267.589,107.679,267.589,89.473,17.617,80.402,0.400,5.079,0.197,0.889
6627,5_8p4_28p68:slice:409,41,255.451,289.476,255.451,289.476,8.918,5.854,158.007,0.956,1.524,0.656,0.854
6628,5_8p4_28p68:slice:409,58,1115.276,367.138,1115.276,367.138,9.412,7.846,19.793,1.000,1.199,0.834,0.913
6629,5_8p4_28p68:slice:409,1378,421.647,451.483,421.647,451.483,93.798,18.705,80.958,0.384,5.014,0.199,0.893
6630,5_8p4_28p68:slice:409,1012,874.234,579.763,874.234,579.763,81.534,15.803,80.062,0.387,5.159,0.194,0.878
6631,5_8p4_28p68:slice:409,313,1172.762,560.500,1172.762,560.500,44.800,8.896,77.656,0.406,5.036,0.199,0.834
6632,5_8p4_28p68:slice:409,474,1090.247,670.112,1090.247,670.112,60.692,9.944,77.487,0.362,6.103,0.164,0.871
6633,5_8p4_28p68:slice:409,374,82.832,788.495,82.832,788.495,50.670,9.398,76.617,0.388,5.392,0.185,0.854
6634,5_8p4_28p68:slice:409,298,592.299,790.560,592.299,790.560,41.305,9.186,75.620,0.466,4.497,0.222,0.878
6635,5_8p4_28p68:slice:409,298,1060.450,811.040,1060.450,811.040,41.227,9.203,75.456,0.452,4.480,0.223,0.864
6636,5_8p4_28p68:slice:409,1186,471.924,926.640,471.924,926.640,82.429,18.320,82.735,0.422,4.499,0.222,0.896
6637,5_8p4_28p68:slice:409,232,259.961,924.720,259.961,924.720,45.654,6.470,159.272,0.290,7.056,0.142,0.672
6638,5_8p4_28p68:slice:409,281,639.372,988.995,639.372,988.995,37.941,9.430,74.206,0.508,4.024,0.249,0.881
6639,5_8p4_28p68:slice:409,283,121.302,1237.472,121.302,1237.472,23.845,15.111,157.022,0.443,1.578,0.634,0.701
6640,5_8p4_28p68:slice:410,20,167.050,4.050,167.050,4.050,5.504,4.626,45.001,0.764,1.190,0.841,0.667
6641,5_8p4_28p68:slice:410,818,692.467,115.611,692.467,115.611,65.257,15.960,84.573,0.457,4.089,0.245,0.913
6642,5_8p4_28p68:slice:410,1153,105.518,263.164,105.518,263.164,91.612,16.025,81.382,0.361,5.717,0.175,0.900
6643,5_8p4_28p68:slice:410,43,252.593,288.477,252.593,288.477,9.183,5.962,158.470,0.954,1.540,0.649,0.869
6644,5_8p4_28p68:slice:410,60,1115.250,367.133,1115.250,367.133,9.736,7.846,27.908,0.952,1.241,0.806,0.930
6645,5_8p4_28p68:slice:410,1237,418.741,448.260,418.741,448.260,94.247,16.711,81.645,0.365,5.640,0.177,0.890
6646,5_8p4_28p68:slice:410,981,871.143,578.398,871.143,578.398,79.766,15.659,80.584,0.393,5.094,0.196,0.881
6647,5_8p4_28p68:slice:410,99,1169.500,556.753,1169.500,556.753,12.621,9.988,9.721,0.958,1.264,0.791,0.917
6648,5_8p4_28p68:slice:410,196,1087.546,663.372,1087.546,663.372,18.047,13.828,65.290,0.881,1.305,0.766,0.925
6649,5_8p4_28p68:slice:410,103,79.782,783.966,79.782,783.966,12.783,10.259,174.439,0.935,1.246,0.803,0.924
6650,5_8p4_28p68:slice:410,97,589.562,786.160,589.562,786.160,12.132,10.180,156.725,0.951,1.192,0.839,0.933
6651,5_8p4_28p68:slice:410,97,1057.923,805.923,1057.923,805.923,12.582,9.816,161.938,0.983,1.282,0.780,0.928
6652,5_8p4_28p68:slice:410,1079,469.431,924.903,469.431,924.903,87.339,15.730,83.393,0.384,5.553,0.180,0.919
6653,5_8p4_28p68:slice:410,237,260.099,924.749,260.099,924.749,46.115,6.544,159.209,0.291,7.047,0.142,0.680
6654,5_8p4_28p68:slice:410,103,637.335,983.791,637.335,983.791,13.005,10.084,135.451,0.923,1.290,0.775,0.912
6655,5_8p4_28p68:slice:410,284,121.282,1237.493,121.282,1237.493,23.831,15.174,157.171,0.444,1.571,0.637,0.704
6656,5_8p4_28p68:slice:411,19,167.184,3.974,167.184,3.974,5.218,4.636,57.090,0.775,1.126,0.888,0.655
6657,5_8p4_28p68:slice:411,687,694.014,113.615,694.014,113.615,63.628,13.747,85.121,0.479,4.628,0.216,0.923
6658,5_8p4_28p68:slice:411,1078,106.508,263.012,106.508,263.012,89.094,15.406,80.708,0.378,5.783,0.173,0.898
6659,5_8p4_28p68:slice:411,41,253.305,290.427,253.305,290.427,8.939,5.840,164.631,0.910,1.531,0.653,0.845
6660,5_8p4_28p68:slice:411,60,1115.250,367.133,1115.250,367.133,9.736,7.846,27.908,0.952,1.241,0.806,0.930
6661,5_8p4_28p68:slice:411,1198,420.213,445.896,420.213,445.896,95.096,16.040,80.849,0.367,5.929,0.169,0.918
6662,5_8p4_28p68:slice:411,996,872.588,578.215,872.588,578.215,82.224,15.423,81.147,0.383,5.331,0.188,0.890
6663,5_8p4_28p68:slice:411,228,1171.553,555.491,1171.553,555.491,29.366,9.886,90.042,0.662,2.971,0.337,0.974
6664,5_8p4_28p68:slice:411,374,1090.265,662.511,1090.265,662.511,42.834,11.117,88.653,0.523,3.853,0.260,0.912
6665,5_8p4_28p68:slice:411,287,82.688,782.204,82.688,782.204,36.768,9.939,88.239,0.563,3.699,0.270,0.929
6666,5_8p4_28p68:slice:411,251,592.544,785.118,592.544,785.118,32.427,9.856,88.995,0.622,3.290,0.304,0.964
6667,5_8p4_28p68:slice:411,240,1060.996,804.183,1060.996,804.183,32.941,9.276,88.167,0.559,3.551,0.282,0.896
6668,5_8p4_28p68:slice:411,1029,472.518,925.007,472.518,925.007,90.524,14.473,82.607,0.354,6.255,0.160,0.918
6669,5_8p4_28p68:slice:411,240,260.179,924.867,260.179,924.867,45.592,6.702,158.947,0.269,6.802,0.147,0.632
6670,5_8p4_28p68:slice:411,262,640.989,982.443,640.989,982.443,35.319,9.445,86.610,0.561,3.739,0.267,0.910
6671,5_8p4_28p68:slice:411,286,121.297,1237.483,121.297,1237.483,23.915,15.227,156.909,0.441,1.571,0.637,0.703
6672,5_8p4_28p68:slice:412,834,695.165,110.044,695.165,110.044,84.131,12.622,80.382,0.335,6.666,0.150,0.896
6673,5_8p4_28p68:slice:412,1074,107.396,259.250,107.396,259.250,83.762,16.325,79.571,0.387,5.131,0.195,0.860
6674,5_8p4_28p68:slice:412,42,253.857,289.143,253.857,289.143,9.059,5.903,164.148,0.951,1.535,0.652,0.903
6675,5_8p4_28p68:slice:412,60,1115.250,367.133,1115.250,367.133,9.736,7.846,27.908,0.952,1.241,0.806,0.930
6676,5_8p4_28p68:slice:412,1193,421.852,442.712,421.852,442.712,91.467,16.607,80.246,0.370,5.508,0.182,0.887
6677,5_8p4_28p68:slice:412,296,1173.297,553.524,1173.297,553.524,41.819,9.012,76.396,0.451,4.640,0.216,0.873
6678,5_8p4_28p68:slice:412,1003,873.967,574.260,873.967,574.260,82.129,15.549,81.392,0.414,5.282,0.189,0.905
6679,5_8p4_28p68:slice:412,451,1091.642,660.684,1091.642,660.684,56.660,10.135,76.498,0.389,5.591,0.179,0.880
6680,5_8p4_28p68:slice:412,355,83.218,780.827,83.218,780.827,47.095,9.598,75.455,0.437,4.907,0.204,0.887
6681,5_8p4_28p68:slice:412,19,781.763,765.553,781.763,765.553,5.168,4.681,175.213,0.796,1.104,0.906,0.704
6682,5_8p4_28p68:slice:412,283,593.072,783.263,593.072,783.263,37.925,9.501,74.308,0.509,3.992,0.251,0.875
6683,5_8p4_28p68:slice:412,280,1061.318,802.900,1061.318,802.900,37.970,9.389,74.566,0.496,4.044,0.247,0.874
6684,5_8p4_28p68:slice:412,1067,473.229,919.739,473.229,919.739,92.730,14.651,79.675,0.347,6.329,0.158,0.901
6685,5_8p4_28p68:slice:412,236,259.928,924.716,259.928,924.716,45.793,6.562,159.188,0.295,6.979,0.143,0.676
6686,5_8p4_28p68:slice:412,261,640.397,982.056,640.397,982.056,34.622,9.598,73.339,0.537,3.607,0.277,0.886
6687,5_8p4_28p68:slice:412,286,121.297,1237.483,121.297,1237.483,23.915,15.227,156.909,0.441,1.571,0.637,0.703
6688,5_8p4_28p68:slice:413,901,694.267,109.380,694.267,109.380,86.807,13.215,77.767,0.338,6.569,0.152,0.879
6689,5_8p4_28p68:slice:413,1084,106.911,254.852,106.911,254.852,85.100,16.218,80.512,0.392,5.247,0.191,0.903
6690,5_8p4_28p68:slice:413,45,253.500,286.789,253.500,286.789,9.366,6.117,162.044,0.951,1.531,0.653,0.874
6691,5_8p4_28p68:slice:413,60,1115.250,367.133,1115.250,367.133,9.736,7.846,27.908,0.952,1.241,0.806,0.930
6692,5_8p4_28p68:slice:413,1215,420.861,440.141,420.861,440.141,93.037,16.628,80.306,0.378,5.595,0.179,0.906
6693,5_8p4_28p68:slice:413,993,872.820,572.763,872.820,572.763,84.245,15.008,81.367,0.392,5.613,0.178,0.905
6694,5_8p4_28p68:slice:413,98,1172.102,548.898,1172.102,548.898,12.358,10.097,174.395,0.961,1.224,0.817,0.925
6695,5_8p4_28p68:slice:413,197,1089.530,657.718,1089.530,657.718,17.870,14.037,76.268,0.906,1.273,0.785,0.925
6696,5_8p4_28p68:slice:413,111,81.518,777.149,81.518,777.149,13.695,10.320,145.683,0.923,1.327,0.754,0.902
6697,5_8p4_28p68:slice:413,101,591.550,780.015,591.550,780.015,13.095,9.820,133.179,0.946,1.334,0.750,0.922
6698,5_8p4_28p68:slice:413,104,1059.856,798.731,1059.856,798.731,13.197,10.034,142.598,0.903,1.315,0.760,0.904
6699,5_8p4_28p68:slice:413,1112,471.286,922.183,471.286,922.183,93.636,15.121,78.773,0.345,6.193,0.161,0.882
6700,5_8p4_28p68:slice:413,235,259.947,924.683,259.947,924.683,45.851,6.526,159.244,0.293,7.026,0.142,0.680
6701,5_8p4_28p68:slice:413,112,639.054,978.705,639.054,978.705,14.091,10.120,125.739,0.932,1.392,0.718,0.922
6702,5_8p4_28p68:slice:413,283,121.302,1237.472,121.302,1237.472,23.845,15.111,157.022,0.443,1.578,0.634,0.701
6703,5_8p4_28p68:slice:414,945,695.458,110.169,695.458,110.169,83.317,14.441,77.062,0.367,5.769,0.173,0.866
6704,5_8p4_28p68:slice:414,1170,108.222,254.726,108.222,254.726,86.292,17.263,80.339,0.405,4.999,0.200,0.905
6705,5_8p4_28p68:slice:414,43,254.314,287.965,254.314,287.965,9.207,5.946,158.444,0.954,1.548,0.646,0.878
6706,5_8p4_28p68:slice:414,58,1115.276,367.224,1115.276,367.224,9.598,7.694,27.950,0.960,1.248,0.802,0.913
6707,5_8p4_28p68:slice:414,1252,421.879,439.077,421.879,439.077,92.404,17.251,79.937,0.393,5.356,0.187,0.896
6708,5_8p4_28p68:slice:414,241,1173.807,547.446,1173.807,547.446,32.374,9.478,88.209,0.580,3.416,0.293,0.894
6709,5_8p4_28p68:slice:414,1032,873.306,573.511,873.306,573.511,84.149,15.615,81.114,0.395,5.389,0.186,0.894
6710,5_8p4_28p68:slice:414,404,1091.436,654.030,1091.436,654.030,45.290,11.358,87.086,0.535,3.988,0.251,0.953
6711,5_8p4_28p68:slice:414,304,82.938,775.115,82.938,775.115,39.657,9.760,87.457,0.523,4.063,0.246,0.923
6712,5_8p4_28p68:slice:414,265,592.964,778.794,592.964,778.794,35.498,9.505,86.678,0.543,3.735,0.268,0.908
6713,5_8p4_28p68:slice:414,19,781.816,765.711,781.816,765.711,5.278,4.583,11.232,0.796,1.152,0.868,0.717
6714,5_8p4_28p68:slice:414,262,1061.531,796.958,1061.531,796.958,34.888,9.562,87.974,0.529,3.649,0.274,0.949
6715,5_8p4_28p68:slice:414,1217,472.508,922.263,472.508,922.263,90.434,17.134,78.572,0.381,5.278,0.189,0.885
6716,5_8p4_28p68:slice:414,236,259.928,924.716,259.928,924.716,45.793,6.562,159.188,0.295,6.979,0.143,0.676
6717,5_8p4_28p68:slice:414,277,641.218,976.323,641.218,976.323,37.470,9.413,85.880,0.547,3.981,0.251,0.926
6718,5_8p4_28p68:slice:414,285,121.226,1237.528,121.226,1237.528,23.711,15.304,158.035,0.446,1.549,0.645,0.702
6719,5_8p4_28p68:slice:415,990,694.705,109.551,694.705,109.551,78.316,16.095,79.738,0.413,4.866,0.206,0.887
6720,5_8p4_28p68:slice:415,1215,106.732,252.876,106.732,252.876,88.479,17.484,81.778,0.392,5.060,0.198,0.875
6721,5_8p4_28p68:slice:415,42,252.571,288.048,252.571,288.048,8.903,6.007,164.002,0.888,1.482,0.675,0.866
6722,5_8p4_28p68:slice:415,59,1115.212,367.195,1115.212,367.195,9.620,7.809,23.996,0.976,1.232,0.812,0.922
6723,5_8p4_28p68:slice:415,1278,420.609,437.707,420.609,437.707,94.326,17.251,81.286,0.373,5.468,0.183,0.897
6724,5_8p4_28p68:slice:415,1052,872.843,568.029,872.843,568.029,91.221,14.684,80.761,0.338,6.212,0.161,0.881
6725,5_8p4_28p68:slice:415,287,1172.646,546.361,1172.646,546.361,38.796,9.419,75.015,0.486,4.119,0.243,0.863
6726,5_8p4_28p68:slice:415,436,1090.787,653.560,1090.787,653.560,52.981,10.478,75.480,0.423,5.056,0.198,0.889
6727,5_8p4_28p68:slice:415,329,82.357,772.892,82.357,772.892,42.835,9.779,74.043,0.478,4.380,0.228,0.890
6728,5_8p4_28p68:slice:415,259,592.720,776.091,592.720,776.091,34.620,9.525,72.619,0.525,3.635,0.275,0.879
6729,5_8p4_28p68:slice:415,256,1061.184,794.184,1061.184,794.184,34.401,9.475,72.987,0.546,3.631,0.275,0.889
6730,5_8p4_28p68:slice:415,1187,472.422,918.237,472.422,918.237,86.207,17.531,81.566,0.403,4.917,0.203,0.893
6731,5_8p4_28p68:slice:415,235,259.947,924.683,259.947,924.683,45.851,6.526,159.244,0.293,7.026,0.142,0.680
6732,5_8p4_28p68:slice:415,241,640.886,973.110,640.886,973.110,31.434,9.762,71.500,0.595,3.220,0.311,0.896
6733,5_8p4_28p68:slice:415,283,121.302,1237.472,121.302,1237.472,23.845,15.111,157.022,0.443,1.578,0.634,0.701
6734,5_8p4_28p68:slice:416,822,694.676,106.928,694.676,106.928,71.620,14.613,79.842,0.427,4.901,0.204,0.900
6735,5_8p4_28p68:slice:416,1125,108.336,249.422,108.336,249.422,92.290,15.521,82.543,0.367,5.946,0.168,0.916
6736,5_8p4_28p68:slice:416,40,253.900,288.200,253.900,288.200,8.750,5.821,160.377,0.973,1.503,0.665,0.920
6737,5_8p4_28p68:slice:416,59,1115.212,367.195,1115.212,367.195,9.620,7.809,23.996,0.976,1.232,0.812,0.922
6738,5_8p4_28p68:slice:416,1244,422.957,436.166,422.957,436.166,98.222,16.126,81.198,0.365,6.091,0.164,0.907
6739,5_8p4_28p68:slice:416,1046,875.339,567.692,875.339,567.692,90.636,14.694,79.835,0.343,6.168,0.162,0.871
6740,5_8p4_28p68:slice:416,93,1175.618,542.038,1175.618,542.038,12.049,9.827,149.765,0.988,1.226,0.816,0.949
6741,5_8p4_28p68:slice:416,198,1093.753,647.237,1093.753,647.237,18.257,13.809,97.472,0.890,1.322,0.756,0.938
6742,5_8p4_28p68:slice:416,19,781.974,765.605,781.974,765.605,5.483,4.412,15.139,0.796,1.243,0.805,0.704
6743,5_8p4_28p68:slice:416,115,84.196,770.109,84.196,770.109,14.548,10.065,130.891,0.891,1.445,0.692,0.913
6744,5_8p4_28p68:slice:416,106,594.821,773.840,594.821,773.840,13.624,9.906,126.780,0.920,1.375,0.727,0.922
6745,5_8p4_28p68:slice:416,109,1062.913,791.683,1062.913,791.683,13.844,10.025,127.012,0.935,1.381,0.724,0.905
6746,5_8p4_28p68:slice:416,1056,473.145,918.245,473.145,918.245,88.640,15.168,81.161,0.363,5.844,0.171,0.890
6747,5_8p4_28p68:slice:416,236,260.038,924.712,260.038,924.712,46.080,6.521,159.288,0.290,7.066,0.142,0.678
6748,5_8p4_28p68:slice:416,113,641.659,972.004,641.659,972.004,14.843,9.693,113.949,0.886,1.531,0.653,0.904
6749,5_8p4_28p68:slice:416,284,121.289,1237.430,121.289,1237.430,23.825,15.177,156.524,0.444,1.570,0.637,0.703
6750,5_8p4_28p68:slice:417,766,696.398,101.525,696.398,101.525,62.854,15.517,79.849,0.485,4.051,0.247,0.912
6751,5_8p4_28p68:slice:417,1059,109.299,247.178,109.299,247.178,92.949,14.507,81.916,0.335,6.407,0.156,0.884
6752,5_8p4_28p68:slice:417,45,254.500,287.789,254.500,287.789,9.366,6.117,162.044,0.951,1.531,0.653,0.874
6753,5_8p4_28p68:slice:417,61,1115.238,367.205,1115.238,367.205,9.754,7.963,32.259,0.913,1.225,0.816,0.897
6754,5_8p4_28p68:slice:417,1229,423.151,433.322,423.151,433.322,95.640,16.361,80.564,0.372,5.845,0.171,0.895
6755,5_8p4_28p68:slice:417,260,1175.735,539.865,1175.735,539.865,34.658,9.552,87.194,0.553,3.628,0.276,0.908
6756,5_8p4_28p68:slice:417,1046,874.437,567.302,874.437,567.302,84.505,15.760,79.134,0.390,5.362,0.186,0.911
6757,5_8p4_28p68:slice:417,415,1093.442,646.353,1093.442,646.353,49.053,10.772,86.236,0.487,4.554,0.220,0.920
6758,5_8p4_28p68:slice:417,329,83.129,768.691,83.129,768.691,43.059,9.728,85.866,0.479,4.426,0.226,0.882
6759,5_8p4_28p68:slice:417,282,593.940,772.589,593.940,772.589,38.293,9.376,85.941,0.516,4.084,0.245,0.892
6760,5_8p4_28p68:slice:417,283,1062.051,789.839,1062.051,789.839,38.452,9.371,86.319,0.531,4.103,0.244,0.919
6761,5_8p4_28p68:slice:417,998,472.113,914.858,472.113,914.858,84.500,15.038,80.464,0.378,5.619,0.178,0.892
6762,5_8p4_28p68:slice:417,237,259.964,924.719,259.964,924.719,45.830,6.584,159.218,0.296,6.961,0.144,0.679
6763,5_8p4_28p68:slice:417,300,640.780,970.480,640.780,970.480,40.606,9.407,85.147,0.486,4.317,0.232,0.898
6764,5_8p4_28p68:slice:417,287,121.263,1237.514,121.263,1237.514,23.830,15.335,157.330,0.443,1.554,0.644,0.703
6765,5_8p4_28p68:slice:418,835,695.869,97.928,695.869,97.928,76.529,13.892,82.281,0.385,5.509,0.182,0.897
6766,5_8p4_28p68:slice:418,1114,107.470,247.289,107.470,247.289,94.565,14.999,79.345,0.350,6.305,0.159,0.902
6767,5_8p4_28p68:slice:418,42,252.643,287.429,252.643,287.429,9.239,5.788,157.141,0.932,1.596,0.627,0.866
6768,5_8p4_28p68:slice:418,60,1115.250,367.133,1115.250,367.133,9.736,7.846,27.908,0.952,1.241,0.806,0.930
6769,5_8p4_28p68:slice:418,1228,421.309,432.598,421.309,432.598,98.270,15.911,80.018,0.329,6.176,0.162,0.896
6770,5_8p4_28p68:slice:418,261,1173.803,540.102,1173.803,540.102,35.170,9.449,72.976,0.518,3.722,0.269,0.873
6771,5_8p4_28p68:slice:418,1019,872.962,565.077,872.962,565.077,80.915,16.035,80.002,0.401,5.046,0.198,0.899
6772,5_8p4_28p68:slice:418,407,1092.055,646.397,1092.055,646.397,48.697,10.642,74.110,0.457,4.576,0.219,0.899
6773,5_8p4_28p68:slice:418,301,82.314,767.752,82.314,767.752,38.086,10.063,72.032,0.523,3.785,0.264,0.893
6774,5_8p4_28p68:slice:418,237,593.319,771.268,593.319,771.268,31.284,9.646,70.730,0.595,3.243,0.308,0.899
6775,5_8p4_28p68:slice:418,20,781.750,765.600,781.750,765.600,5.274,4.828,176.415,0.838,1.092,0.915,0.741
6776,5_8p4_28p68:slice:418,237,1061.331,788.593,1061.331,788.593,30.784,9.802,71.082,0.599,3.140,0.318,0.915
6777,5_8p4_28p68:slice:418,1024,473.191,910.585,473.191,910.585,82.000,15.900,79.974,0.412,5.157,0.194,0.903
6778,5_8p4_28p68:slice:418,237,259.994,924.711,259.994,924.711,46.018,6.557,159.343,0.291,7.018,0.142,0.675
6779,5_8p4_28p68:slice:418,219,641.377,968.381,641.377,968.381,28.296,9.854,69.709,0.633,2.871,0.348,0.898
6780,5_8p4_28p68:slice:418,284,121.261,1237.496,121.261,1237.496,23.795,15.197,157.598,0.444,1.566,0.639,0.701
6781,5_8p4_28p68:slice:419,19,167.184,3.974,167.184,3.974,5.218,4.636,57.090,0.775,1.126,0.888,0.655
6782,5_8p4_28p68:slice:419,833,696.983,101.304,696.983,101.304,75.144,14.114,82.065,0.389,5.324,0.188,0.903
6783,5_8p4_28p68:slice:419,1117,108.812,247.914,108.812,247.914,91.745,15.502,78.325,0.364,5.918,0.169,0.891
6784,5_8p4_28p68:slice:419,45,253.656,289.611,253.656,289.611,9.316,6.150,154.761,0.998,1.515,0.660,0.891
6785,5_8p4_28p68:slice:419,60,1115.250,367.133,1115.250,367.133,9.736,7.846,27.908,0.952,1.241,0.806,0.930
6786,5_8p4_28p68:slice:419,1198,423.430,431.185,423.430,431.185,92.657,16.462,79.275,0.369,5.628,0.178,0.889
6787,5_8p4_28p68:slice:419,999,875.106,564.110,875.106,564.110,82.044,15.503,80.135,0.390,5.292,0.189,0.901
6788,5_8p4_28p68:slice:419,103,1176.558,537.015,1176.558,537.015,13.452,9.749,131.610,0.965,1.380,0.725,0.932
6789,5_8p4_28p68:slice:419,203,1095.032,643.308,1095.032,643.308,19.259,13.421,102.771,0.885,1.435,0.697,0.931
6790,5_8p4_28p68:slice:419,126,85.643,764.087,85.643,764.087,15.474,10.368,122.066,0.886,1.492,0.670,0.906
6791,5_8p4_28p68:slice:419,111,596.761,767.878,596.761,767.878,14.751,9.581,116.574,0.896,1.540,0.649,0.906
6792,5_8p4_28p68:slice:419,19,781.763,765.553,781.763,765.553,5.168,4.681,175.213,0.796,1.104,0.906,0.704
6793,5_8p4_28p68:slice:419,114,1064.772,784.623,1064.772,784.623,14.918,9.730,118.512,0.858,1.533,0.652,0.898
6794,5_8p4_28p68:slice:419,1092,475.707,911.435,475.707,911.435,83.787,16.594,79.781,0.410,5.049,0.198,0.904
6795,5_8p4_28p68:slice:419,236,259.928,924.716,259.928,924.716,45.793,6.562,159.188,0.295,6.979,0.143,0.676
6796,5_8p4_28p68:slice:419,127,644.035,965.201,644.035,965.201,16.113,10.036,111.454,0.845,1.606,0.623,0.907
6797,5_8p4_28p68:slice:419,287,121.193,1237.507,121.193,1237.507,23.679,15.432,157.681,0.449,1.534,0.652,0.706
6798,5_8p4_28p68:slice:420,858,695.324,100.156,695.324,100.156,73.202,14.924,82.932,0.413,4.905,0.204,0.877
6799,5_8p4_28p68:slice:420,1258,108.029,243.509,108.029,243.509,89.848,17.827,78.619,0.385,5.040,0.198,0.894
6800,5_8p4_28p68:slice:420,42,253.000,287.357,253.000,287.357,8.953,5.973,153.692,0.951,1.499,0.667,0.884
6801,5_8p4_28p68:slice:420,60,1115.250,367.133,1115.250,367.133,9.736,7.846,27.908,0.952,1.241,0.806,0.930
6802,5_8p4_28p68:slice:420,1356,423.193,426.605,423.193,426.605,90.449,19.088,79.384,0.403,4.738,0.211,0.888
6803,5_8p4_28p68:slice:420,274,1176.755,532.208,1176.755,532.208,36.838,9.470,86.407,0.534,3.890,0.257,0.881
6804,5_8p4_28p68:slice:420,1056,874.595,557.862,874.595,557.862,80.663,16.669,80.252,0.411,4.839,0.207,0.889
6805,5_8p4_28p68:slice:420,435,1094.760,636.732,1094.760,636.732,51.160,10.826,85.820,0.466,4.726,0.212,0.917
6806,5_8p4_28p68:slice:420,348,83.816,760.566,83.816,760.566,45.592,9.719,85.185,0.461,4.691,0.213,0.893
6807,5_8p4_28p68:slice:420,295,595.127,764.836,595.127,764.836,40.597,9.252,84.826,0.482,4.388,0.228,0.874
6808,5_8p4_28p68:slice:420,298,1063.245,780.856,1063.245,780.856,40.584,9.349,85.061,0.506,4.341,0.230,0.902
6809,5_8p4_28p68:slice:420,1205,473.327,909.746,473.327,909.746,85.493,17.946,80.584,0.414,4.764,0.210,0.919
6810,5_8p4_28p68:slice:420,237,259.964,924.719,259.964,924.719,45.830,6.584,159.218,0.296,6.961,0.144,0.679
6811,5_8p4_28p68:slice:420,312,641.612,962.728,641.612,962.728,42.903,9.259,84.161,0.466,4.634,0.216,0.897
6812,5_8p4_28p68:slice:420,283,121.302,1237.472,121.302,1237.472,23.845,15.111,157.022,0.443,1.578,0.634,0.701
6813,5_8p4_28p68:slice:421,937,697.266,97.142,697.266,97.142,88.193,13.527,81.365,0.334,6.520,0.153,0.857
6814,5_8p4_28p68:slice:421,1270,109.103,241.387,109.103,241.387,85.983,18.806,81.865,0.418,4.572,0.219,0.898
6815,5_8p4_28p68:slice:421,42,253.762,287.762,253.762,287.762,8.970,5.961,155.468,0.932,1.505,0.665,0.857
6816,5_8p4_28p68:slice:421,59,1115.212,367.195,1115.212,367.195,9.620,7.809,23.996,0.976,1.232,0.812,0.922
6817,5_8p4_28p68:slice:421,1311,423.480,427.064,423.480,427.064,92.858,17.976,82.686,0.376,5.166,0.194,0.899
6818,5_8p4_28p68:slice:421,1037,875.521,556.409,875.521,556.409,84.535,15.619,81.513,0.390,5.412,0.185,0.911
6819,5_8p4_28p68:slice:421,237,1176.808,534.027,1176.808,534.027,31.689,9.522,72.014,0.566,3.328,0.300,0.894
6820,5_8p4_28p68:slice:421,386,1094.598,639.749,1094.598,639.749,45.063,10.906,73.187,0.490,4.132,0.242,0.887
6821,5_8p4_28p68:slice:421,269,83.965,762.050,83.965,762.050,33.953,10.088,71.169,0.574,3.366,0.297,0.903
6822,5_8p4_28p68:slice:421,213,595.359,765.796,595.359,765.796,27.709,9.787,69.327,0.638,2.831,0.353,0.895
6823,5_8p4_28p68:slice:421,219,1063.304,782.185,1063.304,782.185,28.144,9.908,68.993,0.633,2.841,0.352,0.896
6824,5_8p4_28p68:slice:421,1131,474.103,910.089,474.103,910.089,91.359,15.762,82.731,0.358,5.796,0.173,0.902
6825,5_8p4_28p68:slice:421,232,259.961,924.720,259.961,924.720,45.654,6.470,159.272,0.290,7.056,0.142,0.672
6826,5_8p4_28p68:slice:421,199,642.721,962.545,642.721,962.545,25.771,9.832,67.580,0.683,2.621,0.381,0.907
6827,5_8p4_28p68:slice:421,280,121.307,1237.493,121.307,1237.493,23.872,14.934,157.089,0.432,1.598,0.626,0.700
6828,5_8p4_28p68:slice:422,853,698.049,96.832,698.049,96.832,78.630,13.812,77.853,0.377,5.693,0.176,0.876
6829,5_8p4_28p68:slice:422,1074,109.160,240.520,109.160,240.520,85.508,15.992,82.991,0.406,5.347,0.187,0.906
6830,5_8p4_28p68:slice:422,43,253.663,289.360,253.663,289.360,9.131,5.996,156.694,0.909,1.523,0.657,0.878
6831,5_8p4_28p68:slice:422,60,1115.250,367.133,1115.250,367.133,9.736,7.846,27.908,0.952,1.241,0.806,0.930
6832,5_8p4_28p68:slice:422,1186,423.419,424.929,423.419,424.929,93.966,16.070,82.544,0.367,5.847,0.171,0.897
6833,5_8p4_28p68:slice:422,994,875.114,557.596,875.114,557.596,83.572,15.144,81.766,0.395,5.519,0.181,0.914
6834,5_8p4_28p68:slice:422,116,1177.181,530.052,1177.181,530.052,14.989,9.853,121.715,0.925,1.521,0.657,0.913
6835,5_8p4_28p68:slice:422,220,1095.695,633.186,1095.695,633.186,22.259,12.584,99.183,0.800,1.769,0.565,0.915
6836,5_8p4_28p68:slice:422,140,84.564,757.379,84.564,757.379,17.203,10.361,110.993,0.851,1.660,0.602,0.921
6837,5_8p4_28p68:slice:422,125,596.124,761.548,596.124,761.548,16.414,9.697,110.720,0.864,1.693,0.591,0.923
6838,5_8p4_28p68:slice:422,20,781.950,765.650,781.950,765.650,5.617,4.534,16.561,0.838,1.239,0.807,0.741
6839,5_8p4_28p68:slice:422,126,1064.278,777.135,1064.278,777.135,16.589,9.671,110.237,0.838,1.715,0.583,0.906
