 ,Label,Area,X,Y,XM,YM,Major,Minor,Angle,Circ.,AR,Round,Solidity
2082,5_13p5_61p35:slice:148,1247,495.133,196.401,495.133,196.401,93.771,16.932,11.893,0.357,5.538,0.181,0.843
2083,5_13p5_61p35:slice:148,1336,676.629,208.129,676.629,208.129,86.259,19.720,9.589,0.416,4.374,0.229,0.887
2084,5_13p5_61p35:slice:148,22,7.000,296.682,7.000,296.682,5.594,5.007,146.458,0.863,1.117,0.895,0.815
2085,5_13p5_61p35:slice:148,101,326.045,326.609,326.045,326.609,13.185,9.753,27.874,0.946,1.352,0.740,0.918
2086,5_13p5_61p35:slice:148,535,21.907,365.195,21.907,365.195,54.913,12.405,24.372,0.428,4.427,0.226,0.828
2087,5_13p5_61p35:slice:148,1471,412.637,446.996,412.637,446.996,90.700,20.650,4.682,0.423,4.392,0.228,0.898
2088,5_13p5_61p35:slice:148,67,364.813,548.545,364.813,548.545,9.454,9.024,159.559,0.912,1.048,0.955,0.887
2089,5_13p5_61p35:slice:148,67,590.067,571.724,590.067,571.724,9.320,9.153,105.982,0.948,1.018,0.982,0.899
2090,5_13p5_61p35:slice:148,991,152.991,587.017,152.991,587.017,94.123,13.406,17.516,0.315,7.021,0.142,0.861
2091,5_13p5_61p35:slice:148,69,546.500,587.500,546.500,587.500,9.373,9.373,0.000,1.000,1.000,1.000,0.945
2092,5_13p5_61p35:slice:148,178,636.938,639.174,636.938,639.174,22.291,10.167,27.838,0.730,2.193,0.456,0.888
2093,5_13p5_61p35:slice:148,774,692.062,710.280,692.062,710.280,54.755,17.998,10.225,0.548,3.042,0.329,0.902
2094,5_13p5_61p35:slice:148,153,238.036,711.971,238.036,711.971,20.173,9.657,26.208,0.753,2.089,0.479,0.890
2095,5_13p5_61p35:slice:149,1063,304.837,74.339,304.837,74.339,94.056,14.390,14.706,0.325,6.536,0.153,0.852
2096,5_13p5_61p35:slice:149,1049,495.114,197.342,495.114,197.342,96.840,13.792,9.483,0.304,7.021,0.142,0.855
2097,5_13p5_61p35:slice:149,1176,677.956,208.459,677.956,208.459,87.124,17.186,7.874,0.378,5.069,0.197,0.858
2098,5_13p5_61p35:slice:149,24,7.000,296.625,7.000,296.625,6.088,5.019,157.854,0.941,1.213,0.824,0.857
2099,5_13p5_61p35:slice:149,139,327.183,327.313,327.183,327.313,18.901,9.364,12.111,0.765,2.019,0.495,0.914
2100,5_13p5_61p35:slice:149,736,23.636,368.181,23.636,368.181,53.435,17.537,17.384,0.562,3.047,0.328,0.918
2101,5_13p5_61p35:slice:149,1484,414.614,447.674,414.614,447.674,92.830,20.354,3.315,0.407,4.561,0.219,0.901
2102,5_13p5_61p35:slice:149,69,364.500,549.500,364.500,549.500,9.373,9.373,0.000,1.000,1.000,1.000,0.945
2103,5_13p5_61p35:slice:149,70,589.671,572.886,589.671,572.886,9.704,9.185,114.411,0.991,1.057,0.947,0.909
2104,5_13p5_61p35:slice:149,1087,157.746,588.472,157.746,588.472,94.331,14.672,12.679,0.328,6.429,0.156,0.882
2105,5_13p5_61p35:slice:149,68,546.088,588.779,546.088,588.779,9.616,9.004,14.826,0.962,1.068,0.936,0.907
2106,5_13p5_61p35:slice:149,278,638.374,640.845,638.374,640.845,35.966,9.842,11.368,0.547,3.654,0.274,0.897
2107,5_13p5_61p35:slice:149,621,691.378,710.447,691.378,710.447,55.677,14.201,7.683,0.499,3.921,0.255,0.903
2108,5_13p5_61p35:slice:149,242,238.339,713.529,238.339,713.529,32.718,9.417,10.488,0.569,3.474,0.288,0.893
2109,5_13p5_61p35:slice:150,1414,308.969,75.080,308.969,75.080,93.899,19.173,5.159,0.397,4.897,0.204,0.916
2110,5_13p5_61p35:slice:150,1082,500.390,198.452,500.390,198.452,104.535,13.179,3.500,0.288,7.932,0.126,0.888
2111,5_13p5_61p35:slice:150,1035,676.927,208.877,676.927,208.877,88.353,14.915,3.555,0.359,5.924,0.169,0.849
2112,5_13p5_61p35:slice:150,23,6.891,296.630,6.891,296.630,5.896,4.967,149.769,0.902,1.187,0.842,0.836
2113,5_13p5_61p35:slice:150,172,327.209,328.093,327.209,328.093,24.662,8.880,2.808,0.674,2.777,0.360,0.891
2114,5_13p5_61p35:slice:150,766,24.487,371.824,24.487,371.824,55.098,17.701,0.513,0.566,3.113,0.321,0.939
2115,5_13p5_61p35:slice:150,1483,417.233,448.150,417.233,448.150,92.986,20.306,2.408,0.388,4.579,0.218,0.888
2116,5_13p5_61p35:slice:150,67,365.560,549.724,365.560,549.724,9.367,9.107,59.523,0.987,1.028,0.972,0.899
2117,5_13p5_61p35:slice:150,68,590.868,573.294,590.868,573.294,9.353,9.257,14.490,0.962,1.010,0.990,0.907
2118,5_13p5_61p35:slice:150,1225,160.248,589.359,160.248,589.359,94.524,16.501,179.938,0.366,5.729,0.175,0.919
2119,5_13p5_61p35:slice:150,70,547.329,589.114,547.329,589.114,9.704,9.185,114.411,0.991,1.057,0.947,0.909
2120,5_13p5_61p35:slice:150,355,639.145,641.066,639.145,641.066,48.943,9.235,2.107,0.378,5.300,0.189,0.863
2121,5_13p5_61p35:slice:150,651,690.414,706.872,690.414,706.872,57.734,14.357,2.741,0.474,4.021,0.249,0.904
2122,5_13p5_61p35:slice:150,276,238.431,713.250,238.431,713.250,40.314,8.717,1.079,0.424,4.625,0.216,0.880
2123,5_13p5_61p35:slice:151,1012,310.555,76.045,310.555,76.045,96.654,13.331,171.903,0.300,7.250,0.138,0.835
2124,5_13p5_61p35:slice:151,1132,504.380,197.715,504.380,197.715,105.062,13.719,176.566,0.310,7.658,0.131,0.892
2125,5_13p5_61p35:slice:151,1224,678.628,208.310,678.628,208.310,86.321,18.054,178.432,0.390,4.781,0.209,0.844
2126,5_13p5_61p35:slice:151,23,7.109,296.674,7.109,296.674,5.779,5.067,159.047,0.902,1.140,0.877,0.836
2127,5_13p5_61p35:slice:151,138,327.413,328.101,327.413,328.101,18.892,9.301,172.707,0.798,2.031,0.492,0.908
2128,5_13p5_61p35:slice:151,615,26.563,373.908,26.563,373.908,60.571,12.928,171.468,0.448,4.685,0.213,0.920
2129,5_13p5_61p35:slice:151,1553,419.906,448.232,419.906,448.232,96.413,20.509,1.683,0.402,4.701,0.213,0.888
2130,5_13p5_61p35:slice:151,67,365.410,549.590,365.410,549.590,9.450,9.027,135.000,1.000,1.047,0.955,0.931
2131,5_13p5_61p35:slice:151,67,590.709,573.201,590.709,573.201,9.339,9.135,10.278,1.000,1.022,0.978,0.937
2132,5_13p5_61p35:slice:151,945,160.555,588.154,160.555,588.154,94.556,12.725,170.335,0.307,7.431,0.135,0.868
2133,5_13p5_61p35:slice:151,68,546.926,588.912,546.926,588.912,9.550,9.066,173.996,0.947,1.053,0.949,0.872
2134,5_13p5_61p35:slice:151,288,638.885,640.938,638.885,640.938,38.095,9.626,172.055,0.535,3.958,0.253,0.906
2135,5_13p5_61p35:slice:151,855,692.329,704.008,692.329,704.008,55.572,19.589,179.930,0.512,2.837,0.353,0.881
2136,5_13p5_61p35:slice:151,201,238.022,712.420,238.022,712.420,26.646,9.604,169.633,0.651,2.774,0.360,0.912
2137,5_13p5_61p35:slice:152,1058,311.431,75.182,311.431,75.182,93.024,14.481,166.991,0.327,6.424,0.156,0.833
2138,5_13p5_61p35:slice:152,1338,507.219,196.714,507.219,196.714,98.622,17.274,173.857,0.349,5.709,0.175,0.871
2139,5_13p5_61p35:slice:152,1281,681.338,207.097,681.338,207.097,80.283,20.316,175.042,0.441,3.952,0.253,0.883
2140,5_13p5_61p35:slice:152,22,7.000,296.682,7.000,296.682,5.594,5.007,146.458,0.863,1.117,0.895,0.815
2141,5_13p5_61p35:slice:152,99,329.035,327.843,329.035,327.843,12.996,9.699,153.881,1.000,1.340,0.746,0.947
2142,5_13p5_61p35:slice:152,804,27.440,373.490,27.440,373.490,63.538,16.111,168.482,0.487,3.944,0.254,0.915
2143,5_13p5_61p35:slice:152,1553,422.387,448.255,422.387,448.255,96.483,20.494,0.817,0.408,4.708,0.212,0.896
2144,5_13p5_61p35:slice:152,68,366.044,549.221,366.044,549.221,9.577,9.040,0.878,0.962,1.059,0.944,0.907
2145,5_13p5_61p35:slice:152,66,591.348,572.561,591.348,572.561,9.310,9.026,116.182,1.000,1.031,0.969,0.923
2146,5_13p5_61p35:slice:152,1100,161.937,587.030,161.937,587.030,87.841,15.944,167.522,0.385,5.509,0.182,0.865
2147,5_13p5_61p35:slice:152,69,547.500,588.500,547.500,588.500,9.373,9.373,0.000,1.000,1.000,1.000,0.945
2148,5_13p5_61p35:slice:152,177,641.076,640.602,641.076,640.602,22.738,9.911,153.585,0.726,2.294,0.436,0.883
2149,5_13p5_61p35:slice:152,761,695.359,702.963,695.359,702.963,49.242,19.677,179.720,0.547,2.502,0.400,0.907
2150,5_13p5_61p35:slice:152,124,239.169,712.823,239.169,712.823,16.429,9.610,146.801,0.872,1.710,0.585,0.919
2151,5_13p5_61p35:slice:153,1326,312.399,74.680,312.399,74.680,87.849,19.218,165.232,0.412,4.571,0.219,0.863
2152,5_13p5_61p35:slice:153,1480,509.070,196.574,509.070,196.574,94.873,19.862,172.959,0.391,4.777,0.209,0.901
2153,5_13p5_61p35:slice:153,1285,684.579,206.168,684.579,206.168,72.890,22.446,172.319,0.504,3.247,0.308,0.888
2154,5_13p5_61p35:slice:153,22,7.000,296.682,7.000,296.682,5.594,5.007,146.458,0.863,1.117,0.895,0.815
2155,5_13p5_61p35:slice:153,81,329.352,327.895,329.352,327.895,10.636,9.697,107.997,0.971,1.097,0.912,0.926
2156,5_13p5_61p35:slice:153,1013,26.761,372.939,26.761,372.939,64.064,20.133,166.656,0.531,3.182,0.314,0.906
2157,5_13p5_61p35:slice:153,1533,421.760,447.712,421.760,447.712,94.747,20.601,179.810,0.424,4.599,0.217,0.915
2158,5_13p5_61p35:slice:153,64,365.125,548.562,365.125,548.562,9.227,8.832,136.234,0.942,1.045,0.957,0.889
2159,5_13p5_61p35:slice:153,66,590.273,571.864,590.273,571.864,9.382,8.957,175.681,1.000,1.047,0.955,0.930
2160,5_13p5_61p35:slice:153,1286,163.066,586.171,163.066,586.171,82.328,19.889,166.048,0.465,4.139,0.242,0.909
2161,5_13p5_61p35:slice:153,66,546.667,587.742,546.667,587.742,9.338,8.999,18.038,1.000,1.038,0.964,0.930
2162,5_13p5_61p35:slice:153,118,642.534,639.966,642.534,639.966,15.055,9.980,105.579,0.873,1.509,0.663,0.915
2163,5_13p5_61p35:slice:153,698,697.414,702.537,697.414,702.537,43.942,20.225,174.756,0.583,2.173,0.460,0.905
2164,5_13p5_61p35:slice:153,93,238.812,712.780,238.812,712.780,12.948,9.145,87.332,0.912,1.416,0.706,0.912
2165,5_13p5_61p35:slice:154,1611,312.769,74.635,312.769,74.635,84.827,24.181,165.180,0.505,3.508,0.285,0.903
2166,5_13p5_61p35:slice:154,1618,510.280,196.524,510.280,196.524,89.795,22.942,172.665,0.444,3.914,0.255,0.913
2167,5_13p5_61p35:slice:154,1332,687.634,205.896,687.634,205.896,65.431,25.920,171.017,0.578,2.524,0.396,0.902
2168,5_13p5_61p35:slice:154,21,7.024,296.643,7.024,296.643,5.496,4.865,146.630,0.824,1.130,0.885,0.778
2169,5_13p5_61p35:slice:154,94,329.021,327.606,329.021,327.606,12.612,9.490,36.198,0.909,1.329,0.752,0.891
2170,5_13p5_61p35:slice:154,1237,26.881,372.168,26.881,372.168,63.214,24.915,166.083,0.620,2.537,0.394,0.921
2171,5_13p5_61p35:slice:154,1577,422.121,447.061,422.121,447.061,92.438,21.722,179.235,0.451,4.256,0.235,0.927
2172,5_13p5_61p35:slice:154,64,364.859,547.859,364.859,547.859,9.044,9.010,45.078,0.998,1.004,0.996,0.914
2173,5_13p5_61p35:slice:154,67,590.410,571.590,590.410,571.590,9.450,9.027,135.000,1.000,1.047,0.955,0.931
2174,5_13p5_61p35:slice:154,1572,165.911,585.157,165.911,585.157,78.500,25.497,165.215,0.550,3.079,0.325,0.907
2175,5_13p5_61p35:slice:154,66,546.652,587.561,546.652,587.561,9.310,9.026,63.818,0.988,1.031,0.969,0.923
2176,5_13p5_61p35:slice:154,151,644.440,639.930,644.440,639.930,19.612,9.803,35.552,0.826,2.001,0.500,0.918
2177,5_13p5_61p35:slice:154,639,700.157,702.013,700.157,702.013,36.633,22.210,169.719,0.698,1.649,0.606,0.928
2178,5_13p5_61p35:slice:154,142,240.070,712.662,240.070,712.662,17.987,10.052,30.753,0.854,1.790,0.559,0.910
2179,5_13p5_61p35:slice:155,2046,314.926,73.865,314.926,73.865,83.291,31.276,167.594,0.590,2.663,0.376,0.923
2180,5_13p5_61p35:slice:155,1871,512.705,195.887,512.705,195.887,86.165,27.647,173.680,0.524,3.117,0.321,0.923
2181,5_13p5_61p35:slice:155,1429,689.513,205.467,689.513,205.467,60.809,29.921,174.934,0.642,2.032,0.492,0.924
2182,5_13p5_61p35:slice:155,128,329.531,327.086,329.531,327.086,16.939,9.622,17.038,0.808,1.760,0.568,0.911
2183,5_13p5_61p35:slice:155,1594,27.481,371.028,27.481,371.028,63.545,31.939,168.818,0.670,1.990,0.503,0.926
2184,5_13p5_61p35:slice:155,1771,423.340,445.943,423.340,445.943,93.546,24.105,179.551,0.455,3.881,0.258,0.902
2185,5_13p5_61p35:slice:155,66,364.773,547.773,364.773,547.773,9.299,9.037,134.989,1.000,1.029,0.972,0.930
2186,5_13p5_61p35:slice:155,2008,168.954,584.539,168.954,584.539,76.707,33.330,169.189,0.619,2.301,0.435,0.904
2187,5_13p5_61p35:slice:155,67,590.410,571.590,590.410,571.590,9.450,9.027,135.000,1.000,1.047,0.955,0.931
2188,5_13p5_61p35:slice:155,66,546.652,587.561,546.652,587.561,9.310,9.026,63.818,0.988,1.031,0.969,0.923
2189,5_13p5_61p35:slice:155,245,646.594,640.418,646.594,640.418,31.985,9.753,15.611,0.581,3.279,0.305,0.884
2190,5_13p5_61p35:slice:155,601,702.252,702.442,702.252,702.442,30.381,25.187,168.748,0.758,1.206,0.829,0.927
2191,5_13p5_61p35:slice:155,217,240.988,712.772,240.988,712.772,29.149,9.479,12.382,0.610,3.075,0.325,0.906
2192,5_13p5_61p35:slice:156,2568,318.342,73.002,318.342,73.002,83.625,39.099,177.407,0.581,2.139,0.468,0.906
2193,5_13p5_61p35:slice:156,2172,515.047,195.308,515.047,195.308,85.058,32.513,178.916,0.606,2.616,0.382,0.932
2194,5_13p5_61p35:slice:156,1536,690.178,205.866,690.178,205.866,59.440,32.902,1.704,0.671,1.807,0.554,0.946
2195,5_13p5_61p35:slice:156,20,7.150,296.600,7.150,296.600,5.505,4.626,132.680,0.784,1.190,0.840,0.755
2196,5_13p5_61p35:slice:156,165,329.930,326.567,329.930,326.567,23.240,9.040,5.335,0.710,2.571,0.389,0.904
2197,5_13p5_61p35:slice:156,1949,28.238,369.281,28.238,369.281,64.753,38.323,1.606,0.662,1.690,0.592,0.914
2198,5_13p5_61p35:slice:156,2003,426.062,445.464,426.062,445.464,94.974,26.853,1.362,0.460,3.537,0.283,0.904
2199,5_13p5_61p35:slice:156,66,365.561,547.652,365.561,547.652,9.310,9.026,26.182,1.000,1.031,0.969,0.923
2200,5_13p5_61p35:slice:156,2256,170.937,584.128,170.937,584.128,77.040,37.285,3.995,0.600,2.066,0.484,0.900
2201,5_13p5_61p35:slice:156,63,591.056,571.548,591.056,571.548,9.146,8.770,115.032,0.928,1.043,0.959,0.881
2202,5_13p5_61p35:slice:156,66,547.348,587.561,547.348,587.561,9.310,9.026,116.182,1.000,1.031,0.969,0.923
2203,5_13p5_61p35:slice:156,334,647.757,641.144,647.757,641.144,46.996,9.049,4.805,0.394,5.194,0.193,0.850
2204,5_13p5_61p35:slice:156,582,704.134,705.297,704.134,705.297,29.563,25.066,55.616,0.689,1.179,0.848,0.900
2205,5_13p5_61p35:slice:156,285,241.489,713.174,241.489,713.174,40.807,8.892,2.985,0.417,4.589,0.218,0.853
2206,5_13p5_61p35:slice:157,2344,319.947,73.080,319.947,73.080,84.518,35.312,12.961,0.521,2.393,0.418,0.874
2207,5_13p5_61p35:slice:157,2051,516.486,194.593,516.486,194.593,83.079,31.433,8.083,0.555,2.643,0.378,0.912
2208,5_13p5_61p35:slice:157,1363,691.220,206.575,691.220,206.575,58.122,29.858,11.881,0.657,1.947,0.514,0.925
2209,5_13p5_61p35:slice:157,19,7.026,296.500,7.026,296.500,5.134,4.712,120.730,0.796,1.089,0.918,0.731
2210,5_13p5_61p35:slice:157,146,329.260,325.925,329.260,325.925,20.652,9.001,175.699,0.784,2.294,0.436,0.942
2211,5_13p5_61p35:slice:157,1792,27.086,367.673,27.086,367.673,65.880,34.633,13.884,0.621,1.902,0.526,0.901
2212,5_13p5_61p35:slice:157,1956,427.850,445.467,427.850,445.467,92.834,26.827,4.865,0.438,3.460,0.289,0.878
2213,5_13p5_61p35:slice:157,64,365.656,547.969,365.656,547.969,9.354,8.712,167.056,0.998,1.074,0.931,0.914
2214,5_13p5_61p35:slice:157,1872,172.732,584.769,172.732,584.769,80.664,29.549,16.897,0.559,2.730,0.366,0.896
2215,5_13p5_61p35:slice:157,66,591.212,571.955,591.212,571.955,9.297,9.039,127.961,0.972,1.029,0.972,0.892
2216,5_13p5_61p35:slice:157,61,547.500,587.926,547.500,587.926,9.120,8.516,0.000,1.000,1.071,0.934,0.910
2217,5_13p5_61p35:slice:157,312,648.285,641.699,648.285,641.699,42.283,9.395,175.804,0.472,4.500,0.222,0.890
2218,5_13p5_61p35:slice:157,460,703.557,709.891,703.557,709.891,29.834,19.631,19.203,0.648,1.520,0.658,0.886
2219,5_13p5_61p35:slice:157,229,241.648,713.945,241.648,713.945,31.150,9.360,172.537,0.569,3.328,0.300,0.895
2220,5_13p5_61p35:slice:158,1843,322.999,73.321,322.999,73.321,86.324,27.183,18.637,0.476,3.176,0.315,0.837
2221,5_13p5_61p35:slice:158,1794,519.239,194.326,519.239,194.326,84.643,26.986,13.875,0.490,3.137,0.319,0.895
2222,5_13p5_61p35:slice:158,1079,691.399,208.005,691.399,208.005,58.066,23.660,12.489,0.555,2.454,0.407,0.895
2223,5_13p5_61p35:slice:158,22,7.227,296.636,7.227,296.636,5.698,4.916,142.732,0.863,1.159,0.863,0.815
2224,5_13p5_61p35:slice:158,105,330.490,326.157,330.490,326.157,14.117,9.470,158.950,0.953,1.491,0.671,0.938
2225,5_13p5_61p35:slice:158,1500,28.127,367.590,28.127,367.590,67.937,28.112,18.805,0.587,2.417,0.414,0.889
2226,5_13p5_61p35:slice:158,1730,432.316,444.628,432.316,444.628,90.115,24.443,7.409,0.441,3.687,0.271,0.860
2227,5_13p5_61p35:slice:158,69,365.500,547.500,365.500,547.500,9.373,9.373,0.000,1.000,1.000,1.000,0.945
2228,5_13p5_61p35:slice:158,1565,174.715,584.735,174.715,584.735,85.387,23.336,18.916,0.495,3.659,0.273,0.886
2229,5_13p5_61p35:slice:158,67,591.067,571.724,591.067,571.724,9.320,9.153,105.982,0.948,1.018,0.982,0.899
2230,5_13p5_61p35:slice:158,66,547.439,587.652,547.439,587.652,9.310,9.026,153.818,1.000,1.031,0.969,0.923
2231,5_13p5_61p35:slice:158,194,649.974,641.541,649.974,641.541,25.083,9.848,160.610,0.684,2.547,0.393,0.907
2232,5_13p5_61p35:slice:158,412,703.046,710.388,703.046,710.388,29.826,17.588,4.369,0.643,1.696,0.590,0.887
2233,5_13p5_61p35:slice:158,140,243.086,713.993,243.086,713.993,18.149,9.822,157.166,0.821,1.848,0.541,0.912
2234,5_13p5_61p35:slice:159,1492,326.624,73.206,326.624,73.206,88.365,21.498,19.670,0.455,4.110,0.243,0.857
2235,5_13p5_61p35:slice:159,1572,521.349,194.967,521.349,194.967,89.408,22.387,15.183,0.435,3.994,0.250,0.876
2236,5_13p5_61p35:slice:159,932,690.856,208.794,690.856,208.794,58.013,20.455,9.386,0.544,2.836,0.353,0.898
2237,5_13p5_61p35:slice:159,20,7.250,296.650,7.250,296.650,5.563,4.577,118.451,0.862,1.215,0.823,0.851
2238,5_13p5_61p35:slice:159,79,330.728,325.728,330.728,325.728,10.791,9.322,134.998,0.982,1.158,0.864,0.929
2239,5_13p5_61p35:slice:159,1214,29.515,367.045,29.515,367.045,70.974,21.779,21.167,0.531,3.259,0.307,0.880
2240,5_13p5_61p35:slice:159,1565,434.973,444.283,434.973,444.283,91.528,21.771,8.701,0.415,4.204,0.238,0.861
2241,5_13p5_61p35:slice:159,67,365.724,547.724,365.724,547.724,9.503,8.977,134.995,1.000,1.059,0.945,0.924
2242,5_13p5_61p35:slice:159,1324,176.194,585.340,176.194,585.340,87.491,19.268,18.416,0.431,4.541,0.220,0.888
2243,5_13p5_61p35:slice:159,66,591.348,572.242,591.348,572.242,9.279,9.057,31.285,0.988,1.025,0.976,0.930
2244,5_13p5_61p35:slice:159,65,547.700,588.392,547.700,588.392,9.364,8.838,124.690,1.000,1.059,0.944,0.929
2245,5_13p5_61p35:slice:159,117,652.132,641.902,652.132,641.902,15.658,9.514,121.591,0.880,1.646,0.608,0.914
2246,5_13p5_61p35:slice:159,389,703.048,710.037,703.048,710.037,28.817,17.188,1.499,0.692,1.677,0.596,0.911
2247,5_13p5_61p35:slice:159,96,244.062,714.375,244.062,714.375,13.095,9.334,94.567,0.899,1.403,0.713,0.901
2248,5_13p5_61p35:slice:160,1200,328.025,72.497,328.025,72.497,90.648,16.855,18.663,0.367,5.378,0.186,0.830
2249,5_13p5_61p35:slice:160,1358,522.336,194.264,522.336,194.264,95.504,18.105,14.844,0.368,5.275,0.190,0.858
2250,5_13p5_61p35:slice:160,858,690.903,207.319,690.903,207.319,57.702,18.932,8.287,0.542,3.048,0.328,0.900
2251,5_13p5_61p35:slice:160,23,7.109,296.674,7.109,296.674,5.779,5.067,159.047,0.902,1.140,0.877,0.836
2252,5_13p5_61p35:slice:160,85,331.453,325.112,331.453,325.112,11.390,9.501,32.797,0.968,1.199,0.834,0.909
2253,5_13p5_61p35:slice:160,925,31.196,366.581,31.196,366.581,76.053,15.486,20.262,0.385,4.911,0.204,0.838
2254,5_13p5_61p35:slice:160,1437,437.693,444.250,437.693,444.250,94.553,19.350,8.400,0.406,4.886,0.205,0.890
2255,5_13p5_61p35:slice:160,67,366.231,547.843,366.231,547.843,9.417,9.059,70.599,0.948,1.039,0.962,0.899
2256,5_13p5_61p35:slice:160,66,591.652,572.439,591.652,572.439,9.310,9.026,116.182,0.988,1.031,0.969,0.923
2257,5_13p5_61p35:slice:160,1079,177.131,586.074,177.131,586.074,90.763,15.136,17.569,0.346,5.996,0.167,0.862
2258,5_13p5_61p35:slice:160,66,548.364,588.636,548.364,588.636,9.516,8.831,134.996,1.000,1.078,0.928,0.936
2259,5_13p5_61p35:slice:160,141,654.677,642.365,654.677,642.365,18.137,9.898,44.360,0.861,1.832,0.546,0.922
2260,5_13p5_61p35:slice:160,345,704.112,710.286,704.112,710.286,25.725,17.076,0.825,0.766,1.507,0.664,0.936
2261,5_13p5_61p35:slice:160,128,246.992,715.500,246.992,715.500,16.593,9.822,39.586,0.875,1.689,0.592,0.921
2262,5_13p5_61p35:slice:161,959,328.159,73.513,328.159,73.513,93.544,13.053,17.475,0.307,7.167,0.140,0.872
2263,5_13p5_61p35:slice:161,1085,525.083,194.044,525.083,194.044,102.082,13.533,13.089,0.290,7.543,0.133,0.843
2264,5_13p5_61p35:slice:161,778,691.198,206.330,691.198,206.330,57.443,17.244,6.675,0.494,3.331,0.300,0.867
2265,5_13p5_61p35:slice:161,23,7.109,296.674,7.109,296.674,5.779,5.067,159.047,0.902,1.140,0.877,0.836
2266,5_13p5_61p35:slice:161,120,331.942,324.933,331.942,324.933,15.726,9.716,16.104,0.853,1.619,0.618,0.906
2267,5_13p5_61p35:slice:161,779,32.515,366.927,32.515,366.927,78.466,12.641,16.935,0.335,6.207,0.161,0.851
2268,5_13p5_61p35:slice:161,1281,438.764,443.868,438.764,443.868,96.045,16.982,6.928,0.374,5.656,0.177,0.878
2269,5_13p5_61p35:slice:161,70,366.314,547.243,366.314,547.243,9.589,9.295,101.117,0.991,1.032,0.969,0.909
2270,5_13p5_61p35:slice:161,68,591.750,571.662,591.750,571.662,9.495,9.119,120.681,0.978,1.041,0.960,0.932
2271,5_13p5_61p35:slice:161,918,177.476,586.338,177.476,586.338,96.337,12.133,14.720,0.287,7.940,0.126,0.894
2272,5_13p5_61p35:slice:161,68,548.206,588.265,548.206,588.265,9.642,8.979,147.123,0.926,1.074,0.931,0.895
2273,5_13p5_61p35:slice:161,231,655.933,642.102,655.933,642.102,28.777,10.221,16.573,0.644,2.816,0.355,0.904
2274,5_13p5_61p35:slice:161,322,705.062,708.786,705.062,708.786,23.681,17.312,4.080,0.782,1.368,0.731,0.931
2275,5_13p5_61p35:slice:161,202,247.416,715.287,247.416,715.287,26.437,9.729,16.921,0.654,2.717,0.368,0.908
2276,5_13p5_61p35:slice:162,1257,329.108,74.017,329.108,74.017,92.123,17.373,12.271,0.385,5.303,0.189,0.891
2277,5_13p5_61p35:slice:162,1020,530.486,194.246,530.486,194.246,101.330,12.817,8.107,0.285,7.906,0.126,0.857
2278,5_13p5_61p35:slice:162,721,692.085,205.431,692.085,205.431,55.896,16.424,1.876,0.474,3.403,0.294,0.846
2279,5_13p5_61p35:slice:162,25,6.900,296.700,6.900,296.700,6.101,5.217,170.783,0.919,1.170,0.855,0.877
2280,5_13p5_61p35:slice:162,163,332.948,325.095,332.948,325.095,22.297,9.308,5.534,0.701,2.395,0.417,0.903
2281,5_13p5_61p35:slice:162,951,35.363,368.620,35.363,368.620,78.402,15.444,7.658,0.417,5.077,0.197,0.922
2282,5_13p5_61p35:slice:162,1124,439.593,444.458,439.593,444.458,96.265,14.866,4.121,0.348,6.475,0.154,0.893
2283,5_13p5_61p35:slice:162,71,366.866,547.514,366.866,547.514,9.690,9.329,171.278,0.966,1.039,0.963,0.904
2284,5_13p5_61p35:slice:162,70,592.700,572.000,592.700,572.000,9.721,9.169,90.000,1.000,1.060,0.943,0.921
2285,5_13p5_61p35:slice:162,1089,181.154,587.513,181.154,587.513,97.806,14.177,6.590,0.312,6.899,0.145,0.867
2286,5_13p5_61p35:slice:162,72,549.000,588.389,549.000,588.389,9.870,9.288,0.000,0.943,1.063,0.941,0.911
2287,5_13p5_61p35:slice:162,334,658.111,643.341,658.111,643.341,44.552,9.545,5.426,0.448,4.667,0.214,0.874
2288,5_13p5_61p35:slice:162,239,706.822,708.249,706.822,708.249,20.102,15.138,16.133,0.780,1.328,0.753,0.921
2289,5_13p5_61p35:slice:162,277,248.699,716.677,248.699,716.677,38.797,9.091,5.286,0.465,4.268,0.234,0.870
2290,5_13p5_61p35:slice:163,1411,333.735,72.785,333.735,72.785,88.500,20.300,178.483,0.388,4.360,0.229,0.879
2291,5_13p5_61p35:slice:163,1056,531.535,194.397,531.535,194.397,102.565,13.109,178.323,0.290,7.824,0.128,0.869
2292,5_13p5_61p35:slice:163,690,694.688,203.803,694.688,203.803,49.129,17.882,178.657,0.568,2.747,0.364,0.886
2293,5_13p5_61p35:slice:163,24,7.000,296.625,7.000,296.625,6.088,5.019,157.854,0.941,1.213,0.824,0.857
2294,5_13p5_61p35:slice:163,166,333.181,325.030,333.181,325.030,22.833,9.257,177.537,0.693,2.467,0.405,0.888
2295,5_13p5_61p35:slice:163,921,38.542,369.429,38.542,369.429,86.339,13.582,175.594,0.357,6.357,0.157,0.875
2296,5_13p5_61p35:slice:163,1242,439.877,445.022,439.877,445.022,95.400,16.576,179.574,0.339,5.755,0.174,0.869
2297,5_13p5_61p35:slice:163,72,367.500,548.069,367.500,548.069,9.863,9.295,90.000,0.980,1.061,0.942,0.911
